Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
44578255c37a4cbb6fd0357a9af0c3f108f64fa2ccf640860a5972886844fdc3,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.479293,52.374615,On or near MAGNOLIA CLOSE,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
3088cd4c65862edda15da27b5cb5a335cdbf1d7e6b12ab17e8730854fb160ce2,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.340025,51.957698,On or near Bus/Coach Station,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
c39bae8669fe4bf7812c94e318184af086ffb373048d0c7ec1d7fff0982b9c30,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.734723,52.242692,On or near LAYHILL CLOSE,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
a00cb6c677f8301e923e239100afb33a0b01ae17e6719e92c7100ee4308abb66,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.402300,52.248561,On or near SKEAPING CLOSE,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
188a7a406dbc3d5d34f050e0fc0db2d6da499949c0e681615ffa18a6c051f88a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.157446,51.982850,On or near JERVIS CLOSE,E01029897,Babergh 011D,Investigation complete; no suspect identified
ef0d2e4d063fd72c798ec11234e05f2fc741882ceda9166590224e2e56d0fceb,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.195817,52.062815,On or near DIGBY ROAD,E01029963,Ipswich 009A,Investigation complete; no suspect identified
2e7e8cec755171d3b5c40014edd42a7fc0be14936d46a3e34b49918991f9c78f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.225343,52.062496,On or near CARLTON ROAD,E01030183,Suffolk Coastal 009C,Investigation complete; no suspect identified
1ef6fe182af154d99abf0ecf60b396b3c10fe4d3ceae2ac3599d0bd7223b9141,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.137382,52.067066,On or near Supermarket,E01030022,Ipswich 006A,Investigation complete; no suspect identified
2f426df8e5644a191d2230f58da3ab5edef46c95b1efe544776b82346b99a757,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.996715,52.187781,On or near CHURCH WALK,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
f199b7b4ae13fe7b452cc7ce4e9257b8a97bdf0d7dbf68cdd15b75ef97378c2a,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.480496,52.374590,On or near CEDAR COURT,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
3562bd8695dee90a8b37ad31884a99719a7a5243e423e3fb38de23a67865050d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.114671,52.068892,On or near WEAVER CLOSE,E01030028,Ipswich 003B,Investigation complete; no suspect identified
62ba021353a4bd588c0e329db2196759b0d70304567431e3d95f09f44ef20958,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.123111,52.195922,On or near SCOTT'S HILL,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
6e010198b000b679fc9d4b64a378e1d6de530803631b065f5ad443a180892913,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.400801,52.252827,On or near GREVILLE STARKEY AVENUE,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
2ad42bdc9940a2f485bf9abbc4546c84e3a432dcb3a69144c3c4de39f6f5b25f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.717151,52.463232,On or near Supermarket,E01030287,Waveney 008D,Investigation complete; no suspect identified
55c8826d4664305416e1e6f721ae49d9c01db6db103e8022b5cefdda424166a0,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.723539,52.516514,On or near GORLESTON ROAD,E01030241,Waveney 001B,Investigation complete; no suspect identified
607661976ce419d254ccb527d292c980db184146b1d4b3ab7a94188b61fe8b13,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.508252,52.340651,On or near Park/Open Space,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
930a00474c8beb73e87c824363a22c5b35ac0b1e82ae6db62c7f32416ff8a073,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.439891,52.090854,On or near FRYTH CLOSE,E01030111,St Edmundsbury 012C,Investigation complete; no suspect identified
823fa57a41ffc879c3267807052ec47defe57c4870543aff7cc2306986dc6d5b,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.919881,52.236204,On or near ELLISTON CLOSE,E01030050,Mid Suffolk 004C,Investigation complete; no suspect identified
81cf08cfccc2d6819a2e08b21d7b85cdb85ce9ec86a16735afd69146ebfba4d1,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.478736,52.373844,On or near SYCAMORE DRIVE,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
1eee8e350a92e405e2aeb9f16e46d7dfa5c0267b12aa42fad2fbbac930df55ae,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.992340,52.176236,On or near HILL RISE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
a35627ec7a87fcca93786448bf07f5aaf527363657874d7015a5b095e5dfefbc,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.478736,52.373844,On or near SYCAMORE DRIVE,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
86093e395745fc450d88aae6b39596fc1af35a9c72f4bfaaea09a883c645f782,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.467807,52.373623,On or near YORK CLOSE,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
bba814bd0e9ba0f5d06db91153567eed394fc41aa610f961f9e897693cd007a0,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.141254,52.084789,On or near DEFOE ROAD,E01030034,Ipswich 001C,Investigation complete; no suspect identified
4471e6c0233a682d02e607d60e9bc76716d55b6729d4230372da9725d079b7f7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.123111,52.195922,On or near SCOTT'S HILL,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
325e61b0c228605c87af4b3122c8420fb1e5583e07bb0062c210e68511dbedd8,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.509548,52.365083,On or near DOLVERS VIEW,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
fabcc66743a63e57bcbd5172a5b2740be9cfd1ab8bb4a9774ef64295033850f4,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.508252,52.340651,On or near Park/Open Space,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
0b451e9690a0438d8a98638e92e0682afd1404b7420dc1656decb9ee391a3c55,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.920124,52.235217,On or near ROWAN GREEN,E01030050,Mid Suffolk 004C,Investigation complete; no suspect identified
c395ad7bae4b7e4114019f6ddf0c574f9e5cf0202ba4fe9d197331f9dd21fa3c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.721833,52.467231,On or near HAWTHORN AVENUE,E01030291,Waveney 008E,Investigation complete; no suspect identified
74dda66e775b467fff11714004a7f62378a9676cb9a99c4ef01f47a03d147fb6,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.018494,52.185930,On or near SWALLOW DRIVE,E01033319,Mid Suffolk 010H,Investigation complete; no suspect identified
973c803d2166df4f734fa206ecdd93b6d44cf2094cb2648907579832f1a115b6,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.162380,52.052808,On or near NEPTUNE SQUARE,E01033124,Ipswich 007F,Investigation complete; no suspect identified
ac66882dde4627ac7efd5386688751e32efd974a190efbbb5f16393e536bfff0,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.417037,52.079113,On or near SEYMORE DRIVE,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
49026635b1e622cd1f5e260fc85f4e7496bb2080c2370dbfb2dcc278245594c5,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.394441,52.254431,On or near CROFT ROAD,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
93389e08a3ac24d88ae62ebcc3b14e443fbf2283b70c441b6572f74e640119cb,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.571758,52.463750,On or near Supermarket,E01030225,Waveney 010C,Investigation complete; no suspect identified
5e7ff4843989191a5925e155a3313a008a61e1ddc4f8ba835fb70683b99b90c4,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.406890,52.238360,On or near Parking Area,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
30a75d53a6101c27996ae17836d21c7ad9a40d90bd26172bb6590283363b7998,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.024293,52.200872,On or near BARLEY CLOSE,E01030081,Mid Suffolk 005D,Investigation complete; no suspect identified
6fb4d39f448a2fcf6217ddae69cf0c4cb9182dec2fdd0dd543256938b3bff2ca,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.628638,52.445952,On or near KNAPPERS WAY,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
f87fa1a4998d7fd0b0bf7650d919edc563156a0f8f28327c243ba5881384f292,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.164186,52.063507,On or near VERMONT CRESCENT,E01030007,Ipswich 005A,Investigation complete; no suspect identified
9e7e8a0ca1bab27d3a73c8c11371f2e48b30eae9c24febfc5ca4e1009247e432,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.490798,52.372808,On or near HOMESTEAD DRIVE,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
dd1ecf1cdf20729caeedfdf5e661de3bb962bb29d966379893974f8aa50e9389,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.734445,52.486397,On or near Supermarket,E01030263,Waveney 005B,Investigation complete; no suspect identified
37d59c745c435a4c3c6be2d7fc439a27252f91afb922f60108d7c75e79a46e83,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.114125,51.970217,On or near LEWIS LANE,E01029871,Babergh 011A,Investigation complete; no suspect identified
964ac76a3b61942c738fa4d2d2c5c22c95fb22cbeab5114cbcd8f17c9762883c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.018494,52.185930,On or near SWALLOW DRIVE,E01033319,Mid Suffolk 010H,Investigation complete; no suspect identified
456ae967e099dde64e7f74399fd6c76d6c83b98f6b6907fede281d3dde1e2af1,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.731010,52.046542,On or near WOODHALL CLOSE,E01029915,Babergh 007D,Investigation complete; no suspect identified
8af9a696f018236ee2bf1e48eaa5a206de503bcae172ca60d66f4f01fed03885,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.192686,52.068422,On or near Supermarket,E01029998,Ipswich 004B,Investigation complete; no suspect identified
872fcdee3e70919c1a64fea5576d664af86b3d142df7bcc7e7a653107a9ca769,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.184235,52.057543,On or near CRABBE STREET,E01030002,Ipswich 008A,Investigation complete; no suspect identified
f74f15e3fd6597dd67a2cdb4464fafbc308f3ec71deeb7ca07484cce27ec3bb7,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.666937,52.105520,On or near SCOSSELS,E01029884,Babergh 002B,Investigation complete; no suspect identified
fcbc968801f6197ffbb426ff84debaaaf2dc6cf1671590e6c9d942b0f1155e40,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.889154,51.991272,On or near SCHOOL STREET,E01029906,Babergh 009D,Investigation complete; no suspect identified
e865daebedab50484185201e5edf01f5afd94bbb2778f7b290d4131a4a8d942d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.270231,52.030587,On or near ST MARYS PARK,E01030198,Suffolk Coastal 010F,Investigation complete; no suspect identified
2e81fe0a6a2396ea76ddd918660537cf5f1c488b9fcc1a93659559a3a812273b,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.519744,52.350909,On or near ST JOHN'S CLOSE,E01029938,Forest Heath 004A,Investigation complete; no suspect identified
cf9cb028d5e7ad7a45ed68b4685d5d674834629b6fd4920ae967bc00bef0328c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.236523,52.063340,On or near FERGUSON WAY,E01030184,Suffolk Coastal 009D,Investigation complete; no suspect identified
c2a94b086f1d894571ce64a0bbe5c56655400c9356012f2c1b9d67e62c96ed52,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.716426,52.512249,On or near LOWESTOFT ROAD,E01030259,Waveney 001D,Investigation complete; no suspect identified
608491b6ecb2e0131b2444a9b91d6a51b6d5addb6417ab400993000a0911dbfc,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.384400,52.149243,On or near Park/Open Space,E01033449,Suffolk Coastal 007J,Investigation complete; no suspect identified
3d12865eebdc4b20b78cee9cf1fb647443c071d527a91320bf72f9d4ca9c858c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.186938,52.053909,On or near HENSLOW ROAD,E01030006,Ipswich 008E,Investigation complete; no suspect identified
15306078a2a5ad811cf3138dbe02d8dff0a914500e6191eb3b15dc042f8925f0,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.510931,52.342590,On or near ST ANDREW'S STREET,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
ede292a56d7001d6aafd25161afb77b5613001964ae5ad6a9e07f43ad10936c5,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.501067,52.347053,On or near OXFORD CLOSE,E01029939,Forest Heath 004B,Investigation complete; no suspect identified
ea3256f96a39924fd8203de7b311428b026f315bcb805dc20fa1fc5fec28cd11,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.350064,51.965021,On or near COWLEY ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
ba03812a8938f05add2bd3075c811800a80839e5985a100c6c84071bb562829a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.126492,52.075990,On or near BROADWAY LANE,E01029976,Ipswich 002D,Investigation complete; no suspect identified
631544c31e8ea1e70c1e090d6eba5d39bddd026e22e5a2b24038553ca71e8038,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.012642,52.188319,On or near CREETING ROAD,E01033316,Mid Suffolk 010F,Investigation complete; no suspect identified
1375a3551c1279fb3435c923c28daa8c5724cd87ff5d7cd4fa3993ea9497057a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.671147,52.329811,On or near BLYTH ROAD,E01030282,Waveney 014A,Investigation complete; no suspect identified
db0339f4817709956477a3d0547b2ef58b4e228fc47fa79b136ffd9687d1a6e1,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.479630,52.213307,On or near MAYFLOWER AVENUE,E01030210,Suffolk Coastal 003D,Investigation complete; no suspect identified
51a94069321e9a8c2331af237504a18238078695315b8be122d3155bec343dde,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.180377,52.033031,On or near TURNER ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
c222c43496295b7d9a1403ee9382501ba5858efbd4bfd4daf4dcac7b187f6c8e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.735812,52.469506,On or near DURBAN ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
8be8e55c080b7be8f0a2c2bda5790f717fae4596d510a49e23e6a5f60fde3b7c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.149453,52.050717,On or near BURRELL ROAD,E01033130,Ipswich 012G,Investigation complete; no suspect identified
9fc53b1e8dd1b5a8db4fe35821da225aa11f7106337968827e3776c4965c8aa8,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Investigation complete; no suspect identified
2b128d331841fb415f386061012124e2033036905189f3ac5870124a01336f31,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.149453,52.050717,On or near BURRELL ROAD,E01033130,Ipswich 012G,Investigation complete; no suspect identified
d964bfda2a41f8dcbd76ddd08cc4b72617ba7837265d855f7cce7771bd849e2f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.147516,52.059889,On or near ST MATTHEW'S STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
a03dc6fa2cfdcece81a6e22a7219e6a7813693517281bcf81e028fc9ed8d3c5f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.160413,52.060703,On or near WITHIPOLL STREET,E01030010,Ipswich 005D,Investigation complete; no suspect identified
b9f27a2cd9352e968951c3758f10a47cd7eda2d9425da9a1b4e19d59c36f03ef,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.873053,51.970504,On or near COURT STREET,E01029906,Babergh 009D,Investigation complete; no suspect identified
95f5433f5ce31bbe643204b781069495dcebde4dee17e2a819903cad31ef4b4e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.152397,52.057717,On or near Theatre/Concert Hall,E01033125,Ipswich 007G,Investigation complete; no suspect identified
2d6bc025b229c6524792b09a3b57c8d51c12fb2e52e9900afd463667a1264652,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.130207,52.066304,On or near WESLEY WAY,E01030026,Ipswich 006E,Investigation complete; no suspect identified
34a1e0b7c099ba66520c9245240f8ad5aa8b027bae0c4959ec78da90efd36dd3,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Investigation complete; no suspect identified
f37c5b4b673edd8828a5c2a8e55f7f401d01d3f05f6880228d920a1e408fcab3,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.634944,52.448536,On or near ST BENEDICTS ROAD,E01029926,Forest Heath 001A,Investigation complete; no suspect identified
ea42e1e2171ea3e826842571caff1d0f497312191e45a9aa04a329494a804a02,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.527536,52.417682,On or near MAIDS CROSS WAY,E01029944,Forest Heath 002E,Investigation complete; no suspect identified
985bfc0b2cdec3202e8caf5f04d83d9bfd08a1cc7d0fdd9010925f3f4d01ba13,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.174922,52.067149,On or near SOMERSET ROAD,E01029997,Ipswich 004A,Investigation complete; no suspect identified
4c7e4aabefee1031321946ae66d77f81e36f4a34cff7a27d5ee6f47215a77258,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Investigation complete; no suspect identified
3cd6a4f0314d1982dbdfa3e6b5e3b96ce4547648baf68b7948e50b339c8446eb,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.715608,52.487189,On or near MOBBS WAY,E01030266,Waveney 003A,Investigation complete; no suspect identified
e19830b6d8ee346c427a51c567572a656ee193f13853808d06d8eccc6ecd29c4,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.727509,52.292967,On or near CHURCH LANE,E01030133,St Edmundsbury 002D,Investigation complete; no suspect identified
136101d7f2c79656b7e64762f33485199d8b5f7c1f85db492a3b3f60ac656421,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.100796,52.039894,On or near A1214,E01029908,Babergh 005D,Investigation complete; no suspect identified
6eb81f939461ec98539f3cac3fbeb35096c68dd59984dcdaf407b0601fb15258,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.012919,52.186360,On or near PLOVER CLOSE,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
637c23369fd13e9ab7ef9bfbc3da6307f53740223b82854ad171fffaf5ca00d6,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.750197,52.487625,On or near WORTHING ROAD,E01030246,Waveney 004A,Investigation complete; no suspect identified
529882ce1b143a227b3ba5aa0c55d8460567788cc4db085a5ac12ed0a168ccc6,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.184223,52.054099,On or near KEMBALL STREET,E01030003,Ipswich 008B,Investigation complete; no suspect identified
55ff75b98770b7179f2af5221fa52246b88775bc7f332c242c3952f2aa0af27d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.307571,51.991435,On or near HIGH ROAD,E01030218,Suffolk Coastal 012F,Investigation complete; no suspect identified
90e72156603310c5946ac944cf3a2cd8e3bcfdf776174fc0c2fa6d7b1d3122af,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.989380,52.334729,On or near WATER LANE,E01030066,Mid Suffolk 002D,Investigation complete; no suspect identified
